poi_name,month,avg_visitors,congestion_score,annual_max,annual_min
자라섬캠핑장,1,4487.0,0.0282,526101.0,230184.0
자라섬캠핑장,2,4713.5,0.0297,526101.0,230184.0
자라섬캠핑장,3,6671.2,0.042,526101.0,230184.0
자라섬캠핑장,4,11642.5,0.0732,526101.0,230184.0
자라섬캠핑장,5,40847.0,0.257,526101.0,230184.0
자라섬캠핑장,6,69403.2,0.4366,526101.0,230184.0
자라섬캠핑장,7,11754.0,0.0739,526101.0,230184.0
자라섬캠핑장,8,19852.5,0.1249,526101.0,230184.0
자라섬캠핑장,9,59607.5,0.375,526101.0,230184.0
자라섬캠핑장,10,158968.2,1.0,526101.0,230184.0
자라섬캠핑장,11,12271.0,0.0772,526101.0,230184.0
자연 생태박물관,1,1639.0,0.1375,82185.0,82185.0
자연 생태박물관,2,2906.0,0.2438,82185.0,82185.0
자연 생태박물관,3,3113.0,0.2611,82185.0,82185.0
자연 생태박물관,4,7229.0,0.6064,82185.0,82185.0
자연 생태박물관,5,9089.0,0.7624,82185.0,82185.0
자연 생태박물관,6,9156.0,0.7681,82185.0,82185.0
자연 생태박물관,7,7688.0,0.6449,82185.0,82185.0
자연 생태박물관,8,10970.0,0.9202,82185.0,82185.0
자연 생태박물관,9,9584.0,0.804,82185.0,82185.0
자연 생태박물관,10,11921.0,1.0,82185.0,82185.0
자연 생태박물관,11,8890.0,0.7457,82185.0,82185.0
자연 염색박물관,1,27.5,0.2075,1101.0,1086.0
자연 염색박물관,2,29.0,0.2189,1101.0,1086.0
자연 염색박물관,3,97.0,0.7321,1101.0,1086.0
자연 염색박물관,4,108.0,0.8151,1101.0,1086.0
자연 염색박물관,5,118.0,0.8906,1101.0,1086.0
자연 염색박물관,6,107.0,0.8075,1101.0,1086.0
자연 염색박물관,7,106.0,0.8,1101.0,1086.0
자연 염색박물관,8,126.5,0.9547,1101.0,1086.0
자연 염색박물관,9,114.5,0.8642,1101.0,1086.0
자연 염색박물관,10,132.5,1.0,1101.0,1086.0
자연 염색박물관,11,127.5,0.9623,1101.0,1086.0
자연 탐사과학관,1,0.0,0.0,10227.0,10227.0
자연 탐사과학관,2,738.0,0.2649,10227.0,10227.0
자연 탐사과학관,3,505.0,0.1813,10227.0,10227.0
자연 탐사과학관,4,938.0,0.3367,10227.0,10227.0
자연 탐사과학관,5,1148.0,0.4121,10227.0,10227.0
자연 탐사과학관,6,708.0,0.2541,10227.0,10227.0
자연 탐사과학관,7,788.0,0.2828,10227.0,10227.0
자연 탐사과학관,8,2786.0,1.0,10227.0,10227.0
자연 탐사과학관,9,707.0,0.2538,10227.0,10227.0
자연 탐사과학관,10,1336.0,0.4795,10227.0,10227.0
자연 탐사과학관,11,573.0,0.2057,10227.0,10227.0
자연나라 관광농원,1,752.8,0.6854,19738.0,0.0
자연나라 관광농원,2,612.0,0.5573,19738.0,0.0
자연나라 관광농원,3,310.0,0.2823,19738.0,0.0
자연나라 관광농원,4,476.5,0.4339,19738.0,0.0
자연나라 관광농원,5,868.5,0.7908,19738.0,0.0
자연나라 관광농원,6,334.0,0.3041,19738.0,0.0
자연나라 관광농원,7,655.0,0.5964,19738.0,0.0
자연나라 관광농원,8,362.8,0.3303,19738.0,0.0
자연나라 관광농원,9,367.8,0.3349,19738.0,0.0
자연나라 관광농원,10,542.0,0.4935,19738.0,0.0
자연나라 관광농원,11,1098.2,1.0,19738.0,0.0
자연나라관광 농원,1,2117.0,0.6632,20996.0,20996.0
자연나라관광 농원,2,1434.0,0.4492,20996.0,20996.0
자연나라관광 농원,3,1475.0,0.4621,20996.0,20996.0
자연나라관광 농원,4,2226.0,0.6974,20996.0,20996.0
자연나라관광 농원,5,3192.0,1.0,20996.0,20996.0
자연나라관광 농원,6,1150.0,0.3603,20996.0,20996.0
자연나라관광 농원,7,1654.0,0.5182,20996.0,20996.0
자연나라관광 농원,8,1348.0,0.4223,20996.0,20996.0
자연나라관광 농원,9,1242.0,0.3891,20996.0,20996.0
자연나라관광 농원,10,2508.0,0.7857,20996.0,20996.0
자연나라관광 농원,11,2650.0,0.8302,20996.0,20996.0
자연사박물관,1,2497.6,0.7115,32462.0,24793.0
자연사박물관,2,2426.4,0.6912,32462.0,24793.0
자연사박물관,3,2191.6,0.6243,32462.0,24793.0
자연사박물관,4,2589.4,0.7376,32462.0,24793.0
자연사박물관,5,3510.4,1.0,32462.0,24793.0
자연사박물관,6,2504.0,0.7133,32462.0,24793.0
자연사박물관,7,2275.4,0.6482,32462.0,24793.0
자연사박물관,8,2814.2,0.8017,32462.0,24793.0
자연사박물관,9,2291.4,0.6527,32462.0,24793.0
자연사박물관,10,2717.0,0.774,32462.0,24793.0
자연사박물관,11,2452.2,0.6986,32462.0,24793.0
자연생태 박물관,1,1270.2,0.314,74139.0,6584.0
자연생태 박물관,2,1215.8,0.3005,74139.0,6584.0
자연생태 박물관,3,1502.8,0.3714,74139.0,6584.0
자연생태 박물관,4,2266.2,0.5602,74139.0,6584.0
자연생태 박물관,5,3229.5,0.7982,74139.0,6584.0
자연생태 박물관,6,2480.8,0.6132,74139.0,6584.0
자연생태 박물관,7,2901.8,0.7172,74139.0,6584.0
자연생태 박물관,8,3710.2,0.9171,74139.0,6584.0
자연생태 박물관,9,2318.8,0.5731,74139.0,6584.0
자연생태 박물관,10,4045.8,1.0,74139.0,6584.0
자연생태 박물관,11,2637.2,0.6519,74139.0,6584.0
자연염색 박물관,1,30.0,0.1316,1452.0,1137.0
자연염색 박물관,2,42.0,0.1842,1452.0,1137.0
자연염색 박물관,3,51.5,0.2259,1452.0,1137.0
자연염색 박물관,4,65.0,0.2851,1452.0,1137.0
자연염색 박물관,5,81.0,0.3553,1452.0,1137.0
자연염색 박물관,6,227.0,0.9956,1452.0,1137.0
자연염색 박물관,7,228.0,1.0,1452.0,1137.0
자연염색 박물관,8,154.0,0.6754,1452.0,1137.0
자연염색 박물관,9,179.0,0.7851,1452.0,1137.0
자연염색 박물관,10,157.0,0.6886,1452.0,1137.0
자연염색 박물관,11,80.0,0.3509,1452.0,1137.0
자연탐사 과학관,1,56.2,0.0571,8933.0,969.0
자연탐사 과학관,2,76.0,0.0771,8933.0,969.0
자연탐사 과학관,3,157.5,0.1599,8933.0,969.0
자연탐사 과학관,4,369.8,0.3753,8933.0,969.0
자연탐사 과학관,5,648.0,0.6577,8933.0,969.0
자연탐사 과학관,6,528.0,0.5359,8933.0,969.0
자연탐사 과학관,7,652.2,0.662,8933.0,969.0
자연탐사 과학관,8,736.8,0.7478,8933.0,969.0
자연탐사 과학관,9,272.5,0.2766,8933.0,969.0
자연탐사 과학관,10,985.2,1.0,8933.0,969.0
자연탐사 과학관,11,555.0,0.5633,8933.0,969.0
자연환경 연수원,1,46.6,0.0749,3911.0,1251.0
자연환경 연수원,2,14.4,0.0232,3911.0,1251.0
자연환경 연수원,3,53.8,0.0865,3911.0,1251.0
자연환경 연수원,4,71.6,0.1151,3911.0,1251.0
자연환경 연수원,5,155.0,0.2493,3911.0,1251.0
자연환경 연수원,6,325.6,0.5236,3911.0,1251.0
자연환경 연수원,7,621.8,1.0,3911.0,1251.0
자연환경 연수원,8,475.6,0.7649,3911.0,1251.0
자연환경 연수원,9,139.6,0.2245,3911.0,1251.0
자연환경 연수원,10,600.2,0.9653,3911.0,1251.0
자연환경 연수원,11,172.2,0.2769,3911.0,1251.0
자원 순환체험관,1,0.0,,0.0,0.0
자원 순환체험관,2,0.0,,0.0,0.0
자원 순환체험관,3,0.0,,0.0,0.0
자원 순환체험관,4,0.0,,0.0,0.0
자원 순환체험관,5,0.0,,0.0,0.0
자원 순환체험관,6,0.0,,0.0,0.0
자원 순환체험관,7,0.0,,0.0,0.0
자원 순환체험관,8,0.0,,0.0,0.0
자원 순환체험관,9,0.0,,0.0,0.0
자원 순환체험관,10,0.0,,0.0,0.0
자원 순환체험관,11,0.0,,0.0,0.0
자월면,1,2654.2,0.1571,127771.0,104539.0
자월면,2,3024.4,0.179,127771.0,104539.0
자월면,3,4847.4,0.2868,127771.0,104539.0
자월면,4,11990.0,0.7095,127771.0,104539.0
자월면,5,16284.4,0.9636,127771.0,104539.0
자월면,6,16900.0,1.0,127771.0,104539.0
자월면,7,13213.6,0.7819,127771.0,104539.0
자월면,8,16037.2,0.9489,127771.0,104539.0
자월면,9,11931.0,0.706,127771.0,104539.0
자월면,10,13376.0,0.7915,127771.0,104539.0
자월면,11,7198.4,0.4259,127771.0,104539.0
자유수호 평화박물관,1,2032.5,0.4271,36087.0,10287.0
자유수호 평화박물관,2,1563.8,0.3286,36087.0,10287.0
자유수호 평화박물관,3,1598.5,0.3359,36087.0,10287.0
자유수호 평화박물관,4,4758.8,1.0,36087.0,10287.0
자유수호 평화박물관,5,1677.5,0.3525,36087.0,10287.0
자유수호 평화박물관,6,2334.2,0.4905,36087.0,10287.0
자유수호 평화박물관,7,1234.5,0.2594,36087.0,10287.0
자유수호 평화박물관,8,1630.5,0.3426,36087.0,10287.0
자유수호 평화박물관,9,1491.5,0.3134,36087.0,10287.0
자유수호 평화박물관,10,2673.8,0.5619,36087.0,10287.0
자유수호 평화박물관,11,2260.2,0.475,36087.0,10287.0
자유수호평화 박물관,1,1752.0,0.1825,37544.0,37544.0
자유수호평화 박물관,2,2236.0,0.2329,37544.0,37544.0
자유수호평화 박물관,3,2704.0,0.2817,37544.0,37544.0
자유수호평화 박물관,4,9599.0,1.0,37544.0,37544.0
자유수호평화 박물관,5,2954.0,0.3077,37544.0,37544.0
자유수호평화 박물관,6,4507.0,0.4695,37544.0,37544.0
자유수호평화 박물관,7,2466.0,0.2569,37544.0,37544.0
자유수호평화 박물관,8,2856.0,0.2975,37544.0,37544.0
자유수호평화 박물관,9,2028.0,0.2113,37544.0,37544.0
자유수호평화 박물관,10,2939.0,0.3062,37544.0,37544.0
자유수호평화 박물관,11,3503.0,0.3649,37544.0,37544.0
작은미술관,1,25.4,0.0037,29768.0,605.0
작은미술관,2,52.2,0.0077,29768.0,605.0
작은미술관,3,195.0,0.0287,29768.0,605.0
작은미술관,4,280.2,0.0412,29768.0,605.0
작은미술관,5,229.4,0.0338,29768.0,605.0
작은미술관,6,280.6,0.0413,29768.0,605.0
작은미술관,7,237.8,0.035,29768.0,605.0
작은미술관,8,293.8,0.0432,29768.0,605.0
작은미술관,9,297.6,0.0438,29768.0,605.0
작은미술관,10,6793.2,1.0,29768.0,605.0
작은미술관,11,2144.4,0.3157,29768.0,605.0
잡월드,1,3086.0,0.2737,95805.0,71246.0
잡월드,2,2143.5,0.1901,95805.0,71246.0
잡월드,3,1984.0,0.176,95805.0,71246.0
잡월드,4,7226.5,0.641,95805.0,71246.0
잡월드,5,11274.0,1.0,95805.0,71246.0
잡월드,6,10011.5,0.888,95805.0,71246.0
잡월드,7,9718.5,0.862,95805.0,71246.0
잡월드,8,8079.5,0.7166,95805.0,71246.0
잡월드,9,8333.0,0.7391,95805.0,71246.0
잡월드,10,11236.0,0.9966,95805.0,71246.0
잡월드,11,10433.0,0.9254,95805.0,71246.0
잣향기 푸른숲,1,3393.0,0.2411,86145.0,86145.0
잣향기 푸른숲,2,4375.0,0.3108,86145.0,86145.0
잣향기 푸른숲,3,10689.0,0.7594,86145.0,86145.0
잣향기 푸른숲,4,11615.0,0.8252,86145.0,86145.0
잣향기 푸른숲,5,14075.0,1.0,86145.0,86145.0
잣향기 푸른숲,6,10068.0,0.7153,86145.0,86145.0
잣향기 푸른숲,7,10911.0,0.7752,86145.0,86145.0
잣향기 푸른숲,8,847.0,0.0602,86145.0,86145.0
잣향기 푸른숲,9,6874.0,0.4884,86145.0,86145.0
잣향기 푸른숲,10,8966.0,0.637,86145.0,86145.0
잣향기 푸른숲,11,4332.0,0.3078,86145.0,86145.0
잣향기푸른숲,1,3587.5,0.2176,116501.0,99854.0
잣향기푸른숲,2,5042.5,0.3059,116501.0,99854.0
잣향기푸른숲,3,6417.5,0.3893,116501.0,99854.0
잣향기푸른숲,4,8696.8,0.5276,116501.0,99854.0
잣향기푸른숲,5,13803.5,0.8373,116501.0,99854.0
잣향기푸른숲,6,13483.2,0.8179,116501.0,99854.0
잣향기푸른숲,7,8909.5,0.5405,116501.0,99854.0
잣향기푸른숲,8,10258.0,0.6223,116501.0,99854.0
잣향기푸른숲,9,11710.2,0.7104,116501.0,99854.0
잣향기푸른숲,10,16484.8,1.0,116501.0,99854.0
잣향기푸른숲,11,8925.2,0.5414,116501.0,99854.0
장계관광지,1,1992.8,0.2397,109523.0,25110.0
장계관광지,2,2563.4,0.3083,109523.0,25110.0
장계관광지,3,4335.6,0.5215,109523.0,25110.0
장계관광지,4,7286.2,0.8764,109523.0,25110.0
장계관광지,5,7856.0,0.9449,109523.0,25110.0
장계관광지,6,8033.2,0.9662,109523.0,25110.0
장계관광지,7,5823.8,0.7005,109523.0,25110.0
장계관광지,8,4234.6,0.5093,109523.0,25110.0
장계관광지,9,4441.6,0.5342,109523.0,25110.0
장계관광지,10,8313.8,1.0,109523.0,25110.0
장계관광지,11,6744.6,0.8113,109523.0,25110.0
장계향 문화 체험교육원,1,99.0,0.2205,1188.0,1188.0
장계향 문화 체험교육원,2,0.0,0.0,1188.0,1188.0
장계향 문화 체험교육원,3,0.0,0.0,1188.0,1188.0
장계향 문화 체험교육원,4,0.0,0.0,1188.0,1188.0
장계향 문화 체험교육원,5,6.0,0.0134,1188.0,1188.0
장계향 문화 체험교육원,6,36.0,0.0802,1188.0,1188.0
장계향 문화 체험교육원,7,381.0,0.8486,1188.0,1188.0
장계향 문화 체험교육원,8,88.0,0.196,1188.0,1188.0
장계향 문화 체험교육원,9,0.0,0.0,1188.0,1188.0
장계향 문화 체험교육원,10,129.0,0.2873,1188.0,1188.0
장계향 문화 체험교육원,11,449.0,1.0,1188.0,1188.0
장계향문화 체험교육원,1,44.0,0.0422,7837.0,2600.0
장계향문화 체험교육원,2,75.0,0.0719,7837.0,2600.0
장계향문화 체험교육원,3,186.2,0.1785,7837.0,2600.0
장계향문화 체험교육원,4,243.2,0.2332,7837.0,2600.0
장계향문화 체험교육원,5,500.2,0.4795,7837.0,2600.0
장계향문화 체험교육원,6,653.5,0.6264,7837.0,2600.0
장계향문화 체험교육원,7,740.2,0.7096,7837.0,2600.0
장계향문화 체험교육원,8,495.5,0.475,7837.0,2600.0
장계향문화 체험교육원,9,654.8,0.6276,7837.0,2600.0
장계향문화 체험교육원,10,1043.2,1.0,7837.0,2600.0
장계향문화 체험교육원,11,904.8,0.8672,7837.0,2600.0
장곡 자연휴양림,1,710.2,0.2265,26877.0,6784.0
장곡 자연휴양림,2,586.8,0.1872,26877.0,6784.0
장곡 자연휴양림,3,401.8,0.1281,26877.0,6784.0
장곡 자연휴양림,4,530.8,0.1693,26877.0,6784.0
장곡 자연휴양림,5,802.0,0.2558,26877.0,6784.0
장곡 자연휴양림,6,1246.0,0.3974,26877.0,6784.0
장곡 자연휴양림,7,2147.8,0.685,26877.0,6784.0
장곡 자연휴양림,8,3135.4,1.0,26877.0,6784.0
장곡 자연휴양림,9,1662.4,0.5302,26877.0,6784.0
장곡 자연휴양림,10,1984.8,0.633,26877.0,6784.0
장곡 자연휴양림,11,1289.0,0.4111,26877.0,6784.0
장곡사,1,5392.0,0.3739,86223.0,56250.0
장곡사,2,6158.3,0.427,86223.0,56250.0
장곡사,3,5571.3,0.3863,86223.0,56250.0
장곡사,4,14422.3,1.0,86223.0,56250.0
장곡사,5,9591.7,0.6651,86223.0,56250.0
장곡사,6,6937.3,0.481,86223.0,56250.0
장곡사,7,5773.0,0.4003,86223.0,56250.0
장곡사,8,6082.3,0.4217,86223.0,56250.0
장곡사,9,4473.0,0.3101,86223.0,56250.0
장곡사,10,6239.0,0.4326,86223.0,56250.0
장곡사,11,1020.5,0.0708,86223.0,56250.0
장도 (예술의섬),1,23334.0,0.6163,382354.0,274670.0
장도 (예술의섬),2,24568.8,0.6489,382354.0,274670.0
장도 (예술의섬),3,28276.5,0.7468,382354.0,274670.0
장도 (예술의섬),4,31218.5,0.8246,382354.0,274670.0
장도 (예술의섬),5,37861.2,1.0,382354.0,274670.0
장도 (예술의섬),6,31646.2,0.8358,382354.0,274670.0
장도 (예술의섬),7,29249.5,0.7725,382354.0,274670.0
장도 (예술의섬),8,29882.5,0.7893,382354.0,274670.0
장도 (예술의섬),9,29695.5,0.7843,382354.0,274670.0
장도 (예술의섬),10,37779.8,0.9978,382354.0,274670.0
장도 (예술의섬),11,27012.5,0.7135,382354.0,274670.0
장도 청해진 유적지,1,4048.8,0.5829,61229.0,50132.0
장도 청해진 유적지,2,4251.5,0.6121,61229.0,50132.0
장도 청해진 유적지,3,4212.8,0.6065,61229.0,50132.0
장도 청해진 유적지,4,5580.8,0.8034,61229.0,50132.0
장도 청해진 유적지,5,6410.0,0.9228,61229.0,50132.0
장도 청해진 유적지,6,3493.0,0.5029,61229.0,50132.0
장도 청해진 유적지,7,5376.2,0.774,61229.0,50132.0
장도 청해진 유적지,8,6095.5,0.8776,61229.0,50132.0
장도 청해진 유적지,9,4625.2,0.6659,61229.0,50132.0
장도 청해진 유적지,10,6946.0,1.0,61229.0,50132.0
장도 청해진 유적지,11,4560.2,0.6565,61229.0,50132.0
장도전수관 (박물관),1,425.2,0.3015,9877.0,3619.0
장도전수관 (박물관),2,259.8,0.1842,9877.0,3619.0
장도전수관 (박물관),3,408.0,0.2893,9877.0,3619.0
장도전수관 (박물관),4,539.8,0.3827,9877.0,3619.0
장도전수관 (박물관),5,688.6,0.4882,9877.0,3619.0
장도전수관 (박물관),6,714.8,0.5068,9877.0,3619.0
장도전수관 (박물관),7,920.0,0.6523,9877.0,3619.0
장도전수관 (박물관),8,828.2,0.5872,9877.0,3619.0
장도전수관 (박물관),9,773.4,0.5484,9877.0,3619.0
장도전수관 (박물관),10,1410.4,1.0,9877.0,3619.0
장도전수관 (박물관),11,637.4,0.4519,9877.0,3619.0
장령산 자연휴양림,1,5314.0,0.3342,152041.0,77634.0
장령산 자연휴양림,2,4951.4,0.3114,152041.0,77634.0
장령산 자연휴양림,3,4827.2,0.3036,152041.0,77634.0
장령산 자연휴양림,4,7491.6,0.4712,152041.0,77634.0
장령산 자연휴양림,5,13550.8,0.8523,152041.0,77634.0
장령산 자연휴양림,6,15630.2,0.9831,152041.0,77634.0
장령산 자연휴양림,7,12379.6,0.7787,152041.0,77634.0
장령산 자연휴양림,8,15704.0,0.9878,152041.0,77634.0
장령산 자연휴양림,9,8913.4,0.5606,152041.0,77634.0
장령산 자연휴양림,10,15898.4,1.0,152041.0,77634.0
장령산 자연휴양림,11,12716.0,0.7998,152041.0,77634.0
장류체험관,1,207.4,0.1645,9368.0,2532.0
장류체험관,2,230.2,0.1826,9368.0,2532.0
장류체험관,3,157.4,0.1249,9368.0,2532.0
장류체험관,4,497.0,0.3943,9368.0,2532.0
장류체험관,5,499.0,0.3958,9368.0,2532.0
장류체험관,6,273.0,0.2166,9368.0,2532.0
장류체험관,7,408.2,0.3238,9368.0,2532.0
장류체험관,8,738.8,0.5861,9368.0,2532.0
장류체험관,9,1049.2,0.8323,9368.0,2532.0
장류체험관,10,1260.6,1.0,9368.0,2532.0
장류체험관,11,709.2,0.5626,9368.0,2532.0
장릉,1,10372.2,0.3155,265108.0,173229.0
장릉,2,12830.6,0.3903,265108.0,173229.0
장릉,3,19508.2,0.5934,265108.0,173229.0
장릉,4,28484.8,0.8665,265108.0,173229.0
장릉,5,26721.0,0.8128,265108.0,173229.0
장릉,6,17838.6,0.5426,265108.0,173229.0
장릉,7,11871.0,0.3611,265108.0,173229.0
장릉,8,12875.2,0.3916,265108.0,173229.0
장릉,9,22787.4,0.6932,265108.0,173229.0
장릉,10,32874.6,1.0,265108.0,173229.0
장릉,11,23615.2,0.7183,265108.0,173229.0
장미터널,1,5383.5,0.2666,136194.0,110281.0
장미터널,2,6090.0,0.3016,136194.0,110281.0
장미터널,3,8308.0,0.4115,136194.0,110281.0
장미터널,4,8567.0,0.4243,136194.0,110281.0
장미터널,5,20192.0,1.0,136194.0,110281.0
장미터널,6,14751.0,0.7305,136194.0,110281.0
장미터널,7,9396.0,0.4653,136194.0,110281.0
장미터널,8,9344.5,0.4628,136194.0,110281.0
장미터널,9,11825.5,0.5857,136194.0,110281.0
장미터널,10,15545.0,0.7699,136194.0,110281.0
장미터널,11,13835.0,0.6852,136194.0,110281.0
장보고 기념관,1,4110.0,1.0,15413.0,15413.0
장보고 기념관,2,1289.0,0.3136,15413.0,15413.0
장보고 기념관,3,0.0,0.0,15413.0,15413.0
장보고 기념관,4,0.0,0.0,15413.0,15413.0
장보고 기념관,5,1205.0,0.2932,15413.0,15413.0
장보고 기념관,6,1552.0,0.3776,15413.0,15413.0
장보고 기념관,7,721.0,0.1754,15413.0,15413.0
장보고 기념관,8,3975.0,0.9672,15413.0,15413.0
장보고 기념관,9,0.0,0.0,15413.0,15413.0
장보고 기념관,10,1058.0,0.2574,15413.0,15413.0
장보고 기념관,11,1503.0,0.3657,15413.0,15413.0
장보고 전망대,1,422.5,1.0,1331.0,0.0
장보고 전망대,2,243.0,0.5751,1331.0,0.0
장보고 전망대,3,0.0,0.0,1331.0,0.0
장보고 전망대,4,0.0,0.0,1331.0,0.0
장보고 전망대,5,0.0,0.0,1331.0,0.0
장보고 전망대,6,0.0,0.0,1331.0,0.0
장보고 전망대,7,0.0,0.0,1331.0,0.0
장보고 전망대,8,0.0,0.0,1331.0,0.0
장보고 전망대,9,0.0,0.0,1331.0,0.0
장보고 전망대,10,0.0,0.0,1331.0,0.0
장보고 전망대,11,0.0,0.0,1331.0,0.0
장보고기념관,1,1020.7,0.3087,39241.0,8286.0
장보고기념관,2,1112.3,0.3364,39241.0,8286.0
장보고기념관,3,1536.0,0.4646,39241.0,8286.0
장보고기념관,4,2822.7,0.8537,39241.0,8286.0
장보고기념관,5,3306.3,1.0,39241.0,8286.0
장보고기념관,6,2820.3,0.853,39241.0,8286.0
장보고기념관,7,2048.3,0.6195,39241.0,8286.0
장보고기념관,8,2252.0,0.6811,39241.0,8286.0
장보고기념관,9,2184.3,0.6607,39241.0,8286.0
장보고기념관,10,2842.0,0.8596,39241.0,8286.0
장보고기념관,11,2762.0,0.8354,39241.0,8286.0
장보고동상,1,3583.5,0.5323,52725.0,32755.0
장보고동상,2,3687.5,0.5478,52725.0,32755.0
장보고동상,3,4083.2,0.6066,52725.0,32755.0
장보고동상,4,5342.2,0.7936,52725.0,32755.0
장보고동상,5,6731.8,1.0,52725.0,32755.0
장보고동상,6,3083.8,0.4581,52725.0,32755.0
장보고동상,7,2902.0,0.4311,52725.0,32755.0
장보고동상,8,3085.5,0.4584,52725.0,32755.0
장보고동상,9,2785.5,0.4138,52725.0,32755.0
장보고동상,10,4750.8,0.7057,52725.0,32755.0
장보고동상,11,3214.0,0.4774,52725.0,32755.0
장사도 유람선 (선착장~장사도 코스),1,2206.5,0.591,23462.0,16576.0
장사도 유람선 (선착장~장사도 코스),2,2281.0,0.611,23462.0,16576.0
장사도 유람선 (선착장~장사도 코스),3,1127.5,0.302,23462.0,16576.0
장사도 유람선 (선착장~장사도 코스),4,2603.0,0.6972,23462.0,16576.0
장사도 유람선 (선착장~장사도 코스),5,3584.0,0.96,23462.0,16576.0
장사도 유람선 (선착장~장사도 코스),6,3733.5,1.0,23462.0,16576.0
장사도 유람선 (선착장~장사도 코스),7,1272.0,0.3407,23462.0,16576.0
장사도 유람선 (선착장~장사도 코스),8,961.0,0.2574,23462.0,16576.0
장사도 유람선 (선착장~장사도 코스),9,1189.0,0.3185,23462.0,16576.0
장사도 유람선 (선착장~장사도 코스),10,2672.0,0.7157,23462.0,16576.0
장사도 유람선 (선착장~장사도 코스),11,2873.0,0.7695,23462.0,16576.0
장사도 유람선(선착장~ 장사도 코스),1,3871.0,0.8977,26388.0,26388.0
장사도 유람선(선착장~ 장사도 코스),2,3477.0,0.8064,26388.0,26388.0
장사도 유람선(선착장~ 장사도 코스),3,0.0,0.0,26388.0,26388.0
장사도 유람선(선착장~ 장사도 코스),4,447.0,0.1037,26388.0,26388.0
장사도 유람선(선착장~ 장사도 코스),5,4312.0,1.0,26388.0,26388.0
장사도 유람선(선착장~ 장사도 코스),6,3036.0,0.7041,26388.0,26388.0
장사도 유람선(선착장~ 장사도 코스),7,2573.0,0.5967,26388.0,26388.0
장사도 유람선(선착장~ 장사도 코스),8,3799.0,0.881,26388.0,26388.0
장사도 유람선(선착장~ 장사도 코스),9,0.0,0.0,26388.0,26388.0
장사도 유람선(선착장~ 장사도 코스),10,2710.0,0.6285,26388.0,26388.0
장사도 유람선(선착장~ 장사도 코스),11,2163.0,0.5016,26388.0,26388.0
장사도 해상공원,1,4673.6,0.6121,79579.0,35113.0
장사도 해상공원,2,5786.6,0.7579,79579.0,35113.0
장사도 해상공원,3,6036.8,0.7907,79579.0,35113.0
장사도 해상공원,4,6745.2,0.8835,79579.0,35113.0
장사도 해상공원,5,7341.8,0.9616,79579.0,35113.0
장사도 해상공원,6,6146.8,0.8051,79579.0,35113.0
장사도 해상공원,7,3578.6,0.4687,79579.0,35113.0
장사도 해상공원,8,4306.2,0.564,79579.0,35113.0
장사도 해상공원,9,2682.6,0.3514,79579.0,35113.0
장사도 해상공원,10,7634.8,1.0,79579.0,35113.0
장사도 해상공원,11,5612.4,0.7351,79579.0,35113.0
장산도,1,2062.6,0.5336,29809.0,25062.0
장산도,2,2003.2,0.5182,29809.0,25062.0
장산도,3,1955.6,0.5059,29809.0,25062.0
장산도,4,2400.2,0.6209,29809.0,25062.0
장산도,5,2821.6,0.73,29809.0,25062.0
장산도,6,2748.2,0.711,29809.0,25062.0
장산도,7,2401.0,0.6212,29809.0,25062.0
장산도,8,2835.8,0.7336,29809.0,25062.0
장산도,9,3865.4,1.0,29809.0,25062.0
장산도,10,2713.0,0.7019,29809.0,25062.0
장산도,11,1923.4,0.4976,29809.0,25062.0
장생포 고래 문화마을,1,20615.0,0.1645,366759.0,366759.0
장생포 고래 문화마을,2,20472.0,0.1634,366759.0,366759.0
장생포 고래 문화마을,3,23026.0,0.1837,366759.0,366759.0
장생포 고래 문화마을,4,22767.0,0.1817,366759.0,366759.0
장생포 고래 문화마을,5,31302.0,0.2498,366759.0,366759.0
장생포 고래 문화마을,6,125324.0,1.0,366759.0,366759.0
장생포 고래 문화마을,7,21885.0,0.1746,366759.0,366759.0
장생포 고래 문화마을,8,28195.0,0.225,366759.0,366759.0
장생포 고래 문화마을,9,24818.0,0.198,366759.0,366759.0
장생포 고래 문화마을,10,28981.0,0.2312,366759.0,366759.0
장생포 고래 문화마을,11,19374.0,0.1546,366759.0,366759.0
장생포 고래문화마을,1,11371.2,0.3695,306835.0,53125.0
장생포 고래문화마을,2,11708.0,0.3804,306835.0,53125.0
장생포 고래문화마을,3,9474.2,0.3079,306835.0,53125.0
장생포 고래문화마을,4,11826.8,0.3843,306835.0,53125.0
장생포 고래문화마을,5,15664.5,0.509,306835.0,53125.0
장생포 고래문화마을,6,30774.2,1.0,306835.0,53125.0
장생포 고래문화마을,7,13917.2,0.4522,306835.0,53125.0
장생포 고래문화마을,8,20500.8,0.6662,306835.0,53125.0
장생포 고래문화마을,9,13921.8,0.4524,306835.0,53125.0
장생포 고래문화마을,10,24945.5,0.8106,306835.0,53125.0
장생포 고래문화마을,11,16759.2,0.5446,306835.0,53125.0
장성호 문화 예술공원,1,1098.0,0.067,37830.0,37830.0
장성호 문화 예술공원,2,2087.0,0.1273,37830.0,37830.0
장성호 문화 예술공원,3,3519.0,0.2147,37830.0,37830.0
장성호 문화 예술공원,4,3290.0,0.2007,37830.0,37830.0
장성호 문화 예술공원,5,1216.0,0.0742,37830.0,37830.0
장성호 문화 예술공원,6,16390.0,1.0,37830.0,37830.0
